,Coupling
1157,-0.033801401105622214
1158,-0.062052153706159074
1159,-0.07220033712545276
1160,-0.07207196694087498
1161,-0.03802566813102911
1162,-0.03176165904958886
1163,-0.03191302775470622
1164,-0.05580710022016475
1165,-0.04192348674787655
1166,-0.04116751394813015
1167,-0.04639301539871658
1168,-0.05383808059724465
1169,-0.0592920841154722
1170,-0.09514277201203827
1171,-0.12811065054706086
1172,-0.060047528007688776
1173,-0.05641346067957865
1174,-0.0410313375127421
1175,-0.03312297976894325
1176,-0.02978072480462114
1177,-0.026013781638307323
1178,-0.031578586560025095
1179,-0.02730199401970778
1180,-0.030325433802765363
1181,-0.03042230424632113
1182,-0.06666052985098644
1183,-0.07144902766396717
1184,-0.023501773048878793
1185,0.03992674785340715
1186,0.07870027995129486
1187,0.043261671040222716
1188,0.06985638436104659
1189,0.0650800215413169
1190,0.03490579644022643
1191,-0.015665029045763536
1192,-0.04494435428385183
1193,-0.059352936793356285
1194,-0.09481730244745401
1195,-0.1265848198660259
1196,-0.06003574248555374
1197,-0.05666134369011212
1198,-0.04168093527640555
1199,-0.03381939229044146
1200,-0.03044640966465407
1201,-0.02723333212525157
1202,-0.031325776522648265
1203,-0.028615583982330963
1204,-0.02793378268956324
1205,-0.032280049982487784
1206,-0.07075774509920629
1207,-0.07376017046985009
1208,-0.08598362979511626
1209,-0.05370663358186533
1210,-0.042681372958104716
1211,-0.03155183285226687
1212,-0.07741500228159115
1213,-0.056083297089612835
1214,-0.05700034314083925
1215,-0.050704206870877185
1216,-0.0559922912819621
1217,-0.058044060435053724
1218,-0.09342096780835883
1219,-0.12393953205766713
1220,-0.06072284442929257
1221,-0.05538292630648997
1222,-0.04485031362868866
1223,-0.03373644075903709
1224,-0.030643697532606706
1225,-0.02697132564363941
1226,-0.028490394048459187
1227,-0.028609115608353587
1228,-0.027934175607308084
1229,-0.031976938849943806
1230,-0.06798443320606658
1231,-0.07334915376470577
1232,-0.08697439022376827
1233,-0.05869554209144147
1234,-0.05156325544490491
1235,-0.0312773175256878
1236,-0.07949127297762573
1237,-0.047266177219574323
1238,-0.005867250726572612
1239,-0.050009000724516
1240,-0.049640973544129066
1241,-0.05939596066111023
1242,-0.09498608327093906
1243,-0.12980072302995002
1244,-0.061052486334171735
1245,-0.0563772580135393
1246,-0.045519743797276455
1247,-0.03445622619828013
1248,-0.03131260222640425
1249,-0.02771537115659061
1250,-0.029311715316657518
1251,-0.029646426917065264
1252,-0.02895345958911628
1253,-0.03271269071381898
1254,-0.06861350302885483
1255,-0.07527202920107472
1256,-0.07610633187244202
1257,-0.04724928288545491
1258,-0.04843405975982808
1259,-0.024156693847354048
1260,-0.05576263143630396
1261,-0.02350241400929895
1262,-0.05622259458121599
1263,-0.043680508668792105
1264,-0.05216104325199826
1265,-0.06043110384921568
1266,-0.09952254206412683
1267,-0.13232762834328432
1268,-0.0605188968117402
1269,-0.05733032099323035
1270,-0.04214417883060195
1271,-0.03843600621971301
1272,-0.03162860679421836
1273,-0.02764876959460519
1274,-0.029902874028071826
1275,-0.02894760212551295
1276,-0.02933037499359628
1277,-0.03258381075459369
1278,-0.06763685631557137
1279,-0.07337670640400885
1280,-0.020418775379162146
1281,-0.038315787638287656
1282,0.018168475218923424
1283,-0.047124858818411844
1284,-0.00459091123045334
1285,0.06798182435873866
1286,0.03511953130864622
1287,0.007869274665662354
1288,-0.026684608356461192
1289,-0.0554416759295852
1290,-0.09590994861705744
1291,-0.1324936751817873
1292,-0.06150371405695959
1293,-0.058274251532449875
1294,-0.04123434952089704
1295,-0.033402334583758075
1296,-0.03410810757782483
1297,-0.03431033707362974
1298,-0.03100864270942785
1299,-0.03220412798766304
1300,-0.03563732658929925
1301,-0.036041375323453306
1302,-0.07339394526541733
1303,-0.0479785020184732
1304,-0.0015652341220506044
1305,-0.025178017931510893
1306,0.020126761307958478
1307,0.1268671279292238
1308,0.004484450097421412
1309,0.0003808808403101341
1310,0.09498988970799782
1311,0.037457847076049336
1312,-0.0006924671269026642
1313,-0.029823521770359237
1314,-0.06295905703703704
1315,-0.09915852450560653
1316,-0.050361249961337305
1317,-0.044331233924566775
1318,-0.037120081454298334
1319,-0.034325708678219505
1320,-0.02944500653806948
1321,-0.02641018172194777
1322,-0.028167806969863294
1323,-0.03165845533652213
1324,-0.027714712025405788
1325,-0.031978865334169736
1326,-0.07079691295161354
1327,-0.0665659963784243
1328,-0.09229242667323759
1329,-0.036242784626847546
1330,-0.004836496278688901
1331,0.02739748065035788
1332,-0.0394675395429505
1333,0.005057814677547165
1334,0.03795930427965552
1335,0.0027773532465210915
1336,-0.042147766776286
1337,-0.059205140623696986
1338,-0.09218384820251443
1339,-0.12850745890684914
1340,-0.060301256719412576
1341,-0.05576569425756031
1342,-0.04014037864293369
1343,-0.03764718782456415
1344,-0.0296759755074623
1345,-0.026512377977469352
1346,-0.027918781258788786
1347,-0.030878891256436395
1348,-0.02702330880524844
1349,-0.03352170652081863
1350,-0.0622771427155121
1351,-0.07081675684475276
1352,-0.08557548642337554
1353,-0.05329631621795511
1354,-0.05597295556110142
1355,-0.05363294881493727
1356,-0.06382984034357445
1357,0.008917395503825781
1358,-0.015056591091627582
1359,-0.027467543978516314
1360,-0.0379099902948228
1361,-0.059101046940574525
1362,-0.09469685802145528
1363,-0.13056573123634774
1364,-0.060622920286948025
1365,-0.056681912728508324
1366,-0.04140652904885125
1367,-0.03399167209806843
1368,-0.03064045852740532
1369,-0.027256292217778817
1370,-0.028687707113620325
1371,-0.028778586368174805
1372,-0.028133346454951767
1373,-0.03258260454324473
1374,-0.07203080030145177
1375,-0.06608288231789229
1376,-0.0037366056288718613
1377,0.06216675935212587
1378,0.10162800246826097
1379,0.12095172944335648
1380,-0.014548492786469872
1381,0.08277982157958907
1382,0.03922475103196066
1383,0.004017793934889935
1384,-0.03493565130867651
1385,-0.05997608239898086
1386,-0.09523724374731624
1387,-0.13070182267821204
1388,-0.06255335968593274
1389,-0.05661394035442641
1390,-0.04229928998196504
1391,-0.034622526229122555
1392,-0.031208122034031213
1393,-0.027797654610941216
1394,-0.029161573640189238
1395,-0.031086280722444383
1396,-0.028480274401317337
1397,-0.0338750843153245
1398,-0.06301372942846209
1399,-0.07417163744768539
1400,-0.08439982803199451
1401,0.012230532409520253
1402,0.10245875921709358
1403,0.06359707172556281
1404,-0.012781983628470203
1405,0.09524121674451902
1406,0.04946134668141901
1407,0.008576880001968643
1408,-0.031757547850376294
1409,-0.05894180895393428
1410,-0.0953582206591913
1411,-0.1276308830037377
1412,-0.06010668472986747
1413,-0.056389610016989465
1414,-0.04117678556574923
1415,-0.03307775577302073
1416,
1417,
1418,
1419,
1420,
1421,
1422,
1423,
1424,
1425,
1426,
1427,
1428,
1429,
1430,
1431,
1432,
1433,
1434,
1435,
1436,
1437,
1438,
1439,
1440,-0.029918711036357463
1441,-0.0254466778729188
1442,-0.025672780523275568
1443,-0.02666777393815834
1444,-0.026712984009514103
1445,-0.030204610383961945
1446,-0.06383832516479783
1447,-0.062159448538786966
1448,-0.07020108450782626
1449,-0.04194736305808974
1450,-0.03685881436344397
1451,-0.04012943179635767
1452,0.1018966484837362
1453,-0.05032876213249517
1454,-0.03497707645255625
1455,-0.029761717122802053
1456,-0.04050896084764609
1457,-0.05434537983690112
1458,-0.09387021618756372
1459,-0.12469086383282366
1460,-0.057628484458036026
1461,-0.05655196610941216
1462,-0.04054688987427794
1463,-0.03317013197417601
1464,-0.0340178933537207
1465,-0.029913964634726467
1466,-0.029988734672103293
1467,-0.03077440110091743
1468,-0.030811729051987768
1469,-0.03495635966021067
1470,-0.06427053657492356
1471,-0.041625858315445546
1472,-0.02725460090228674
1473,0.0590167291487106
1474,0.15105801439516758
1475,0.0013027310527893646
1476,-0.04427500320669383
1477,0.03703632514154627
1478,-0.003737320364357744
1479,-0.01698742186246452
1480,-0.01718531793322673
1481,-0.03032999447502548
1482,-0.06528965754672103
1483,-0.09978420546381243
1484,-0.0499041986272511
1485,-0.043760669935440026
1486,-0.037217537859327215
1487,-0.03392087174991505
1488,-0.029040647774379882
1489,-0.025646572551817882
1490,-0.02695005054026504
1491,-0.026956749697587497
1492,-0.026172012966360854
1493,-0.03000061864084268
1494,-0.05996899865443425
1495,-0.04878324024852332
1496,-0.03597462555603472
1497,0.044000804696182505
1498,0.10985551621603024
1499,0.13310066562652573
1500,0.09985188671759114
1501,0.09063765304138631
1502,0.030832039191649785
1503,0.013491517900238559
1504,-0.03249927821672714
1505,-0.058405643911460615
1506,-0.0949704001087326
1507,-0.1291982212164458
1508,-0.05964454419737554
1509,-0.056442734651715926
1510,-0.04055302738702005
1511,-0.03300985720013591
1512,-0.029629525151206256
1513,-0.02567805797485559
1514,-0.027009733081889236
1515,-0.0270149142643561
1516,-0.02621284850832484
1517,-0.030791280020387363
1518,-0.07322038106305519
1519,-0.07218829338935435
1520,-0.09187958938306198
1521,-0.05057955331509478
1522,-0.05036551507357791
1523,-0.02210817695748612
1524,-0.0609208118818093
1525,0.023470240573461573
1526,0.019289298195059743
1527,0.018025610429656322
1528,-0.025908072475444764
1529,-0.05943535910198534
1530,-0.09782039344206593
1531,-0.12958284492014951
1532,-0.058561375439413525
1533,-0.05638337020727149
1534,-0.040903811287801566
1535,-0.032948882779476725
1536,-0.02926137181787292
1537,-0.025680278566089024
1538,-0.02701126947332653
1539,-0.027019482358137958
1540,-0.02622450272511044
1541,-0.029938361841658174
1542,-0.06447536489181857
1543,-0.04260548987610374
1544,-0.01472619991137454
1545,0.05665941628177815
1546,0.10713221925594196
1547,0.12903227947012497
1548,0.04636264778962011
1549,0.06309698810292276
1550,0.005113218475544218
1551,-0.053116830779156035
1552,-0.05150711751484709
1553,-0.057909788594525474
1554,-0.09347553433231398
1555,-0.12747828877336054
1556,-0.05906299762025871
1557,-0.05678007499830105
1558,-0.04027012235134217
1559,-0.03291371922528033
1560,-0.029549304757050632
1561,-0.025667135011892626
1562,-0.0269908106625892
1563,-0.02698465244308529
1564,-0.02620077556914713
1565,-0.030260938681617406
1566,-0.06275253252107774
1567,-0.06937369996950989
1568,-0.010619783819717649
1569,-0.035288873221260585
1570,-0.034815993492276945
1571,0.00825789198590278
1572,-0.08513947623687007
1573,-0.02649733809818971
1574,0.0078552273164995
1575,0.021974479124296398
1576,-0.0362025261344981
1577,-0.057415326237220225
1578,-0.09372411679918452
1579,-0.1255086720285423
1580,-0.058389728293621164
1581,-0.05651020892286781
1582,-0.04175652126401632
1583,-0.033296956459395184
1584,-0.02982898515120625
1585,-0.02566183762827047
1586,-0.026987516139993204
1587,-0.026994148630649
1588,-0.026200510479102955
1589,-0.029962325939517507
1590,-0.06165609756183541
1591,-0.02482085997832109
1592,-0.07107958024792332
1593,0.01265181290727796
1594,0.1202215880234661
1595,0.11081940986798317
1596,0.09579993553552772
1597,0.10889467414259908
1598,0.04301194515359685
1599,0.018826051298926505
1600,-0.03193910326995067
1601,-0.058322313914486425
1602,-0.0957383201087326
1603,-0.1352140521304791
1604,-0.06144315744956856
1605,-0.05769822778797145
1606,-0.04149656644920149
1607,-0.03340563369351002
1608,-0.029857969650016983
1609,-0.025443788338430168
1610,-0.02566059987767584
1611,-0.026644215657492355
1612,-0.02668332992864424
1613,-0.02945470489976215
1614,-0.0590876467105779
1615,-0.04524255864015508
1616,-0.01657100142248885
1617,0.10279879222188353
1618,0.061015945208871616
1619,0.035885282977154945
1620,-0.01771650052509477
1621,-0.009183701522325276
1622,-0.010942368212903335
1623,0.011249794986806824
1624,-0.027161770261742494
1625,-0.05420673358211823
1626,-0.09399816156303092
1627,-0.1244197169622834
1628,-0.05904972052382105
1629,-0.05703579869520897
1630,-0.04041055169554876
1631,-0.03344454673462453
1632,-0.0340935149779137
1633,-0.029934009813115867
1634,-0.030003741331974174
1635,-0.030789817777777773
1636,-0.030829107407407408
1637,-0.03467845560312607
1638,-0.06805594190282024
1639,-0.02646112969136697
1640,-0.006322078802914813
1641,0.05056376453180925
1642,0.0930114192945938
1643,0.08297929286100889
1644,0.0008154844759540036
1645,0.04139159587028933
1646,0.03180954280648994
1647,0.03631528945389292
1648,0.010336956502673182
1649,-0.027429726076327484
1650,-0.05841966248046211
1651,-0.09012531538566088
1652,-0.04861341932414879
1653,-0.042601733537206934
1654,-0.03704066980632008
1655,-0.033735152042133884
1656,-0.029057183472646964
1657,-0.02565143540604825
1658,-0.026962608936459395
1659,-0.026966939354400272
1660,-0.026175868508324842
1661,-0.030211058933061505
1662,-0.05926794822946425
1663,-0.02384574783104506
1664,0.016690320865565933
1665,0.07253063424849832
1666,0.10075765626737881
1667,0.12832157924962873
1668,0.09750481331621319
1669,0.08789505048821948
1670,0.06582129911771001
1671,0.02427919370641271
1672,-0.018044153942081878
1673,-0.05446272931285308
1674,-0.0943034314169215
1675,-0.1258944358341828
1676,-0.05951858780544957
1677,-0.057489638504926936
1678,-0.041282220869860685
1679,-0.03336284475705063
1680,-0.029792604213387707
1681,-0.025648474074074074
1682,-0.026957268100577643
1683,-0.02696003313625552
1684,-0.026169746388039414
1685,-0.029956421848453964
1686,-0.06233929435270132
1687,-0.025344165987043685
1688,0.004202713326287397
1689,0.06463906132122559
1690,0.055582294487584075
1691,0.01653485551739388
1692,-0.023321398081453226
1693,0.0060285029440857035
1694,-0.01051963562012239
1695,-0.003907885429303773
1696,-0.01919630922016005
1697,-0.052898698532324
1698,-0.09306859230716956
1699,-0.12480870595990486
1700,-0.05915273580767015
1701,-0.05574040477743798
1702,-0.04013786714237173
1703,-0.0329755860414543
1704,-0.029481161399932045
1705,-0.025646242915392456
1706,-0.026959246224940538
1707,-0.02695990123683317
1708,-0.0261741406591913
1709,-0.030420756860346582
1710,-0.061629947339449535
1711,-0.03425982348957048
1712,0.014797660832481144
1713,0.05753380723453211
1714,0.12351335214456524
1715,0.14525959893280685
1716,0.1051847427844775
1717,0.11477773125992696
1718,0.07509199864523723
